time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),
7.129475,-0.0738,-0.2160,-0.0330,-0.0189,-0.0027,-0.0025,64.8186,27.6574,-67.6856,280.4856,-5.0428,5.9377,60.18458045,24.82712890,1.27999997,
7.130715,-0.0738,-0.2160,-0.0330,-0.0189,-0.0027,-0.0025,64.8186,27.6574,-67.6856,280.3824,-4.7788,5.9039,60.18458045,24.82712890,1.27999997,
7.138781,-0.0738,-0.2160,-0.0330,-0.0189,-0.0027,-0.0025,64.8186,27.6574,-67.6856,280.3824,-4.7788,5.9039,60.18458045,24.82712890,1.27999997,
7.139828,-0.0738,-0.2160,-0.0330,-0.0189,-0.0027,-0.0025,64.8186,27.6574,-67.6856,280.3824,-4.7788,5.9039,60.18458045,24.82712890,1.27999997,
7.140728,-0.0738,-0.2160,-0.0330,-0.0189,-0.0027,-0.0025,64.8186,27.6574,-67.6856,280.3824,-4.7788,5.9039,60.18458045,24.82712890,1.27999997,
7.196826,-0.0166,-0.2005,-0.0463,-0.0189,-0.0027,-0.0025,64.8186,27.6574,-67.6856,280.3824,-4.7788,5.9039,60.18458045,24.82712890,1.27999997,
7.198373,-0.0166,-0.2005,-0.0463,-0.0076,-0.0068,0.0120,64.8186,27.6574,-67.6856,280.3824,-4.7788,5.9039,60.18458045,24.82712890,1.27999997,
7.199504,-0.0166,-0.2005,-0.0463,-0.0076,-0.0068,0.0120,64.8186,27.6574,-67.6856,280.2236,-4.6057,5.9259,60.18458045,24.82712890,1.27999997,
7.204022,-0.0166,-0.2005,-0.0463,-0.0076,-0.0068,0.0120,64.8186,27.6574,-67.6856,280.2236,-4.6057,5.9259,60.18458045,24.82712890,1.27999997,
7.204817,-0.0166,-0.2005,-0.0463,-0.0076,-0.0068,0.0120,64.8186,27.6574,-67.6856,280.2236,-4.6057,5.9259,60.18458045,24.82712890,1.27999997,
7.205517,-0.0166,-0.2005,-0.0463,-0.0076,-0.0068,0.0120,64.8186,27.6574,-67.6856,280.2236,-4.6057,5.9259,60.18458045,24.82712890,1.27999997,
7.212369,-0.0166,-0.2005,-0.0463,-0.0076,-0.0068,0.0120,63.1106,27.3402,-69.0398,280.2236,-4.6057,5.9259,60.18458045,24.82712890,1.27999997,
7.250988,-0.0166,-0.2005,-0.0463,-0.0076,-0.0068,0.0120,61.6954,27.0108,-70.3574,280.2236,-4.6057,5.9259,60.18458045,24.82712890,1.27999997,
7.256513,-0.0166,-0.2005,-0.0463,-0.0051,0.0025,0.0124,61.6954,27.0108,-70.3574,280.2236,-4.6057,5.9259,60.18458045,24.82712890,1.27999997,
7.257881,0.0312,-0.1358,0.0132,-0.0051,0.0025,0.0124,61.6954,27.0108,-70.3574,280.2236,-4.6057,5.9259,60.18458045,24.82712890,1.27999997,
7.258981,0.0312,-0.1358,0.0132,-0.0051,0.0025,0.0124,61.6954,27.0108,-70.3574,280.0896,-4.4834,5.9417,60.18458045,24.82712890,1.27999997,
7.271323,0.0312,-0.1358,0.0132,-0.0051,0.0025,0.0124,61.6954,27.0108,-70.3574,280.0896,-4.4834,5.9417,60.18458045,24.82712890,1.27999997,
7.272474,0.0312,-0.1358,0.0132,-0.0051,0.0025,0.0124,61.6954,27.0108,-70.3574,280.0896,-4.4834,5.9417,60.18458045,24.82712890,1.27999997,
7.273311,0.0312,-0.1358,0.0132,-0.0051,0.0025,0.0124,61.6954,27.0108,-70.3574,280.0896,-4.4834,5.9417,60.18458045,24.82712890,1.27999997,
7.274029,0.0312,-0.1358,0.0132,-0.0051,0.0025,0.0124,61.6954,27.0108,-70.3574,280.0896,-4.4834,5.9417,60.18458045,24.82712890,1.27999997,
7.325954,0.0312,-0.1358,0.0132,-0.0009,-0.0104,0.0012,61.6954,27.0108,-70.3574,280.0896,-4.4834,5.9417,60.18458045,24.82712890,1.27999997,
7.328060,0.0028,-0.1082,0.0211,-0.0009,-0.0104,0.0012,61.6954,27.0108,-70.3574,280.0896,-4.4834,5.9417,60.18458045,24.82712890,1.27999997,
7.329866,0.0028,-0.1082,0.0211,-0.0009,-0.0104,0.0012,61.6954,27.0108,-70.3574,280.0226,-4.4015,5.9840,60.18458045,24.82712890,1.27999997,
7.331392,0.0028,-0.1082,0.0211,-0.0009,-0.0104,0.0012,60.0240,26.4496,-71.6018,280.0226,-4.4015,5.9840,60.18458045,24.82712890,1.27999997,
7.336734,0.0028,-0.1082,0.0211,-0.0009,-0.0104,0.0012,60.0240,26.4496,-71.6018,280.0226,-4.4015,5.9840,60.18458045,24.82712890,1.27999997,
7.337595,0.0028,-0.1082,0.0211,-0.0009,-0.0104,0.0012,60.0240,26.4496,-71.6018,280.0226,-4.4015,5.9840,60.18458045,24.82712890,1.27999997,
7.338326,0.0028,-0.1082,0.0211,-0.0009,-0.0104,0.0012,60.0240,26.4496,-71.6018,280.0226,-4.4015,5.9840,60.18458045,24.82712890,1.27999997,
7.395634,0.0028,-0.1082,0.0211,-0.0104,-0.0085,-0.0019,60.0240,26.4496,-71.6018,280.0226,-4.4015,5.9840,60.18458045,24.82712890,1.27999997,
7.397368,0.0131,-0.1663,0.0532,-0.0104,-0.0085,-0.0019,60.0240,26.4496,-71.6018,280.0226,-4.4015,5.9840,60.18458045,24.82712890,1.27999997,
7.398598,0.0131,-0.1663,0.0532,-0.0104,-0.0085,-0.0019,60.0240,26.4496,-71.6018,279.9304,-4.2403,6.0235,60.18458045,24.82712890,1.27999997,
7.403857,0.0131,-0.1663,0.0532,-0.0104,-0.0085,-0.0019,60.0240,26.4496,-71.6018,279.9304,-4.2403,6.0235,60.18458045,24.82712890,1.27999997,
7.404672,0.0131,-0.1663,0.0532,-0.0104,-0.0085,-0.0019,60.0240,26.4496,-71.6018,279.9304,-4.2403,6.0235,60.18458045,24.82712890,1.27999997,
7.405474,0.0131,-0.1663,0.0532,-0.0104,-0.0085,-0.0019,60.0240,26.4496,-71.6018,279.9304,-4.2403,6.0235,60.18458045,24.82712890,1.27999997,
7.410995,0.0131,-0.1663,0.0532,-0.0104,-0.0085,-0.0019,58.2184,25.8884,-72.8340,279.9304,-4.2403,6.0235,60.18458045,24.82712890,1.27999997,
7.450542,0.0131,-0.1663,0.0532,-0.0104,-0.0085,-0.0019,56.1200,25.1564,-73.7612,279.9304,-4.2403,6.0235,60.18458045,24.82712890,1.27999997,
7.471174,0.0131,-0.1663,0.0532,-0.0061,-0.0104,-0.0294,56.1200,25.1564,-73.7612,279.9304,-4.2403,6.0235,60.18458045,24.82712890,1.27999997,
7.472761,0.0440,-0.3086,-0.0402,-0.0061,-0.0104,-0.0294,56.1200,25.1564,-73.7612,279.9304,-4.2403,6.0235,60.18458045,24.82712890,1.27999997,
7.473897,0.0440,-0.3086,-0.0402,-0.0061,-0.0104,-0.0294,56.1200,25.1564,-73.7612,279.9304,-4.2403,6.0235,60.18458045,24.82712890,1.27999997,
7.474681,0.0440,-0.3086,-0.0402,-0.0061,-0.0104,-0.0294,56.1200,25.1564,-73.7612,279.9304,-4.2403,6.0235,60.18458045,24.82712890,1.27999997,
7.475586,0.0440,-0.3086,-0.0402,-0.0061,-0.0104,-0.0294,56.1200,25.1564,-73.7612,279.9304,-4.2403,6.0235,60.18458045,24.82712890,1.27999997,
7.476364,0.0440,-0.3086,-0.0402,-0.0061,-0.0104,-0.0294,56.1200,25.1564,-73.7612,279.9304,-4.2403,6.0235,60.18458045,24.82712890,1.27999997,
7.477082,0.0440,-0.3086,-0.0402,-0.0061,-0.0104,-0.0294,56.1200,25.1564,-73.7612,279.8633,-4.0109,6.0918,60.18458045,24.82712890,1.27999997,
7.530762,0.0440,-0.3086,-0.0402,-0.0061,-0.0104,-0.0294,53.4360,24.2902,-74.0906,279.8633,-4.0109,6.0918,60.18458045,24.82712890,1.27999997,
7.537422,0.0440,-0.3086,-0.0402,-0.0446,0.0061,-0.0318,53.4360,24.2902,-74.0906,279.8633,-4.0109,6.0918,60.18446711,24.82714013,3.82999992,
7.538880,0.0494,-0.3775,0.0210,-0.0446,0.0061,-0.0318,53.4360,24.2902,-74.0906,279.8633,-4.0109,6.0918,60.18446711,24.82714013,3.82999992,
7.540118,0.0494,-0.3775,0.0210,-0.0446,0.0061,-0.0318,53.4360,24.2902,-74.0906,279.8633,-4.0109,6.0918,60.18446711,24.82714013,3.82999992,
7.541009,0.0494,-0.3775,0.0210,-0.0446,0.0061,-0.0318,53.4360,24.2902,-74.0906,279.8633,-4.0109,6.0918,60.18446711,24.82714013,3.82999992,
7.542221,0.0494,-0.3775,0.0210,-0.0446,0.0061,-0.0318,53.4360,24.2902,-74.0906,279.8633,-4.0109,6.0918,60.18446711,24.82714013,3.82999992,
7.543036,0.0494,-0.3775,0.0210,-0.0446,0.0061,-0.0318,53.4360,24.2902,-74.0906,279.7580,-3.5762,6.0937,60.18446711,24.82714013,3.82999992,
7.605980,0.0494,-0.3775,0.0210,-0.0446,0.0205,-0.0158,53.4360,24.2902,-74.0906,279.7580,-3.5762,6.0937,60.18446711,24.82714013,3.82999992,
7.608378,-0.0251,-0.5579,-0.0118,-0.0446,0.0205,-0.0158,53.4360,24.2902,-74.0906,279.7580,-3.5762,6.0937,60.18446711,24.82714013,3.82999992,
7.610031,-0.0251,-0.5579,-0.0118,-0.0446,0.0205,-0.0158,53.4360,24.2902,-74.0906,279.7580,-3.5762,6.0937,60.18446711,24.82714013,3.82999992,
7.611063,-0.0251,-0.5579,-0.0118,-0.0446,0.0205,-0.0158,53.4360,24.2902,-74.0906,279.7580,-3.5762,6.0937,60.18446711,24.82714013,3.82999992,
7.612110,-0.0251,-0.5579,-0.0118,-0.0446,0.0205,-0.0158,53.4360,24.2902,-74.0906,279.7580,-3.5762,6.0937,60.18446711,24.82714013,3.82999992,
7.613048,-0.0251,-0.5579,-0.0118,-0.0446,0.0205,-0.0158,53.4360,24.2902,-74.0906,279.7580,-3.5762,6.0937,60.18446711,24.82714013,3.82999992,
7.613914,-0.0251,-0.5579,-0.0118,-0.0446,0.0205,-0.0158,50.7886,23.6436,-74.3102,279.7580,-3.5762,6.0937,60.18446711,24.82714013,3.82999992,
7.615241,-0.0251,-0.5579,-0.0118,-0.0446,0.0205,-0.0158,50.7886,23.6436,-74.3102,279.4849,-3.0060,5.9933,60.18446711,24.82714013,3.82999992,
7.651815,-0.0251,-0.5579,-0.0118,-0.0446,0.0205,-0.0158,48.2266,22.9482,-74.4078,279.4849,-3.0060,5.9933,60.18446711,24.82714013,3.82999992,
7.670004,-0.0251,-0.5579,-0.0118,-0.0446,0.0205,-0.0158,48.2266,22.9482,-74.4078,279.4849,-3.0060,5.9933,60.18446711,24.82714013,3.82999992,
7.671785,-0.0251,-0.5579,-0.0118,-0.0446,0.0205,-0.0158,48.2266,22.9482,-74.4078,279.4849,-3.0060,5.9933,60.18446711,24.82714013,3.82999992,
7.672752,-0.0251,-0.5579,-0.0118,-0.0446,0.0205,-0.0158,48.2266,22.9482,-74.4078,279.4849,-3.0060,5.9933,60.18446711,24.82714013,3.82999992,
7.724156,-0.0251,-0.5579,-0.0118,-0.0087,-0.0057,-0.0196,48.2266,22.9482,-74.4078,279.4849,-3.0060,5.9933,60.18446711,24.82714013,3.82999992,
7.726344,0.0450,-0.4210,0.0337,-0.0087,-0.0057,-0.0196,48.2266,22.9482,-74.4078,279.4849,-3.0060,5.9933,60.18446711,24.82714013,3.82999992,
7.727670,0.0450,-0.4210,0.0337,-0.0087,-0.0057,-0.0196,48.2266,22.9482,-74.4078,279.3071,-2.6777,6.0429,60.18446711,24.82714013,3.82999992,
7.731429,0.0450,-0.4210,0.0337,-0.0087,-0.0057,-0.0196,45.2742,22.1552,-74.0296,279.3071,-2.6777,6.0429,60.18446711,24.82714013,3.82999992,
7.739281,0.0450,-0.4210,0.0337,-0.0087,-0.0057,-0.0196,45.2742,22.1552,-74.0296,279.3071,-2.6777,6.0429,60.18446711,24.82714013,3.82999992,
7.740139,0.0450,-0.4210,0.0337,-0.0087,-0.0057,-0.0196,45.2742,22.1552,-74.0296,279.3071,-2.6777,6.0429,60.18446711,24.82714013,3.82999992,
7.740856,0.0450,-0.4210,0.0337,-0.0087,-0.0057,-0.0196,45.2742,22.1552,-74.0296,279.3071,-2.6777,6.0429,60.18446711,24.82714013,3.82999992,
7.794766,0.0450,-0.4210,0.0337,0.0320,0.0940,0.0322,45.2742,22.1552,-74.0296,279.3071,-2.6777,6.0429,60.18446711,24.82714013,3.82999992,
7.796991,0.0450,-0.4210,0.0337,0.0320,0.0940,0.0322,45.2742,22.1552,-74.0296,278.8211,-2.3884,5.6737,60.18446711,24.82714013,3.82999992,
7.798219,-0.0010,-0.5651,-0.0207,0.0320,0.0940,0.0322,45.2742,22.1552,-74.0296,278.8211,-2.3884,5.6737,60.18446711,24.82714013,3.82999992,
7.805217,-0.0010,-0.5651,-0.0207,0.0320,0.0940,0.0322,45.2742,22.1552,-74.0296,278.8211,-2.3884,5.6737,60.18446711,24.82714013,3.82999992,
7.805983,-0.0010,-0.5651,-0.0207,0.0320,0.0940,0.0322,45.2742,22.1552,-74.0296,278.8211,-2.3884,5.6737,60.18446711,24.82714013,3.82999992,
7.806679,-0.0010,-0.5651,-0.0207,0.0320,0.0940,0.0322,45.2742,22.1552,-74.0296,278.8211,-2.3884,5.6737,60.18446711,24.82714013,3.82999992,
7.807490,-0.0010,-0.5651,-0.0207,0.0320,0.0940,0.0322,45.2742,22.1552,-74.0296,278.8211,-2.3884,5.6737,60.18446711,24.82714013,3.82999992,
7.810905,-0.0010,-0.5651,-0.0207,0.0320,0.0940,0.0322,42.3828,21.2280,-73.6636,278.8211,-2.3884,5.6737,60.18446711,24.82714013,3.82999992,
7.850559,-0.0010,-0.5651,-0.0207,0.0320,0.0940,0.0322,39.7354,20.0812,-73.4196,278.8211,-2.3884,5.6737,60.18446711,24.82714013,3.82999992,
7.863895,-0.0010,-0.5651,-0.0207,-0.0024,0.1326,0.0142,39.7354,20.0812,-73.4196,278.8211,-2.3884,5.6737,60.18446711,24.82714013,3.82999992,
7.865515,0.0201,-0.4182,-0.0683,-0.0024,0.1326,0.0142,39.7354,20.0812,-73.4196,278.8211,-2.3884,5.6737,60.18446711,24.82714013,3.82999992,
7.866636,0.0201,-0.4182,-0.0683,-0.0024,0.1326,0.0142,39.7354,20.0812,-73.4196,278.4921,-2.0742,5.1610,60.18446711,24.82714013,3.82999992,
7.869519,0.0201,-0.4182,-0.0683,-0.0024,0.1326,0.0142,39.7354,20.0812,-73.4196,278.4921,-2.0742,5.1610,60.18446711,24.82714013,3.82999992,
7.870241,0.0201,-0.4182,-0.0683,-0.0024,0.1326,0.0142,39.7354,20.0812,-73.4196,278.4921,-2.0742,5.1610,60.18446711,24.82714013,3.82999992,
7.870950,0.0201,-0.4182,-0.0683,-0.0024,0.1326,0.0142,39.7354,20.0812,-73.4196,278.4921,-2.0742,5.1610,60.18446711,24.82714013,3.82999992,
7.900674,0.0201,-0.4182,-0.0683,-0.0248,0.0967,0.0622,39.7354,20.0812,-73.4196,278.4921,-2.0742,5.1610,60.18446711,24.82714013,3.82999992,
7.902260,0.1192,-0.5635,0.0186,-0.0248,0.0967,0.0622,39.7354,20.0812,-73.4196,278.4921,-2.0742,5.1610,60.18446711,24.82714013,3.82999992,
7.903406,0.1192,-0.5635,0.0186,-0.0248,0.0967,0.0622,39.7354,20.0812,-73.4196,277.8842,-1.5482,4.8637,60.18446711,24.82714013,3.82999992,
7.930783,0.1192,-0.5635,0.0186,-0.0248,0.0967,0.0622,37.1734,18.6782,-73.1634,277.8842,-1.5482,4.8637,60.18446711,24.82714013,3.82999992,
7.939782,0.1192,-0.5635,0.0186,-0.0248,0.0967,0.0622,37.1734,18.6782,-73.1634,277.8842,-1.5482,4.8637,60.18446711,24.82714013,3.82999992,
7.940689,0.1192,-0.5635,0.0186,-0.0248,0.0967,0.0622,37.1734,18.6782,-73.1634,277.8842,-1.5482,4.8637,60.18446711,24.82714013,3.82999992,
7.941421,0.1192,-0.5635,0.0186,-0.0248,0.0967,0.0622,37.1734,18.6782,-73.1634,277.8842,-1.5482,4.8637,60.18446711,24.82714013,3.82999992,
7.994216,0.1192,-0.5635,0.0186,-0.0236,0.0338,0.0040,37.1734,18.6782,-73.1634,277.8842,-1.5482,4.8637,60.18446711,24.82714013,3.82999992,
7.996129,-0.0097,-0.3913,-0.0574,-0.0236,0.0338,0.0040,37.1734,18.6782,-73.1634,277.8842,-1.5482,4.8637,60.18446711,24.82714013,3.82999992,
7.997353,-0.0097,-0.3913,-0.0574,-0.0236,0.0338,0.0040,37.1734,18.6782,-73.1634,277.6343,-1.1727,4.7246,60.18446711,24.82714013,3.82999992,
8.006143,-0.0097,-0.3913,-0.0574,-0.0236,0.0338,0.0040,37.1734,18.6782,-73.1634,277.6343,-1.1727,4.7246,60.18446711,24.82714013,3.82999992,
8.006952,-0.0097,-0.3913,-0.0574,-0.0236,0.0338,0.0040,37.1734,18.6782,-73.1634,277.6343,-1.1727,4.7246,60.18446711,24.82714013,3.82999992,
8.007945,-0.0097,-0.3913,-0.0574,-0.0236,0.0338,0.0040,37.1734,18.6782,-73.1634,277.6343,-1.1727,4.7246,60.18446711,24.82714013,3.82999992,
8.008655,-0.0097,-0.3913,-0.0574,-0.0236,0.0338,0.0040,37.1734,18.6782,-73.1634,277.6343,-1.1727,4.7246,60.18446711,24.82714013,3.82999992,
8.012600,-0.0097,-0.3913,-0.0574,-0.0236,0.0338,0.0040,34.7700,17.1410,-73.0414,277.6343,-1.1727,4.7246,60.18446711,24.82714013,3.82999992,
8.050336,-0.0097,-0.3913,-0.0574,-0.0236,0.0338,0.0040,32.7448,15.6526,-73.4196,277.6343,-1.1727,4.7246,60.18446711,24.82714013,3.82999992,
8.064329,-0.0097,-0.3913,-0.0574,-0.0015,-0.0680,-0.0148,32.7448,15.6526,-73.4196,277.6343,-1.1727,4.7246,60.18446711,24.82714013,3.82999992,
8.066398,0.0159,-0.4277,0.0498,-0.0015,-0.0680,-0.0148,32.7448,15.6526,-73.4196,277.6343,-1.1727,4.7246,60.18446711,24.82714013,3.82999992,
8.067574,0.0159,-0.4277,0.0498,-0.0015,-0.0680,-0.0148,32.7448,15.6526,-73.4196,277.4435,-0.8657,5.0039,60.18446711,24.82714013,3.82999992,
8.070534,0.0159,-0.4277,0.0498,-0.0015,-0.0680,-0.0148,32.7448,15.6526,-73.4196,277.4435,-0.8657,5.0039,60.18446711,24.82714013,3.82999992,
8.071568,0.0159,-0.4277,0.0498,-0.0015,-0.0680,-0.0148,32.7448,15.6526,-73.4196,277.4435,-0.8657,5.0039,60.18446711,24.82714013,3.82999992,
8.072402,0.0159,-0.4277,0.0498,-0.0015,-0.0680,-0.0148,32.7448,15.6526,-73.4196,277.4435,-0.8657,5.0039,60.18446711,24.82714013,3.82999992,
8.093170,0.0023,-0.2382,-0.0442,-0.0015,-0.0680,-0.0148,32.7448,15.6526,-73.4196,277.4435,-0.8657,5.0039,60.18446711,24.82714013,3.82999992,
8.094941,0.0023,-0.2382,-0.0442,-0.0015,-0.0680,-0.0148,32.7448,15.6526,-73.4196,277.1566,-0.7609,5.1236,60.18446711,24.82714013,3.82999992,
8.096659,0.0023,-0.2382,-0.0442,0.0194,-0.0282,0.0365,32.7448,15.6526,-73.4196,277.1566,-0.7609,5.1236,60.18446711,24.82714013,3.82999992,
8.097927,0.0023,-0.2382,-0.0442,0.0194,-0.0282,0.0365,32.7448,15.6526,-73.4196,277.1566,-0.7609,5.1236,60.18446711,24.82714013,3.82999992,
8.129467,0.0023,-0.2382,-0.0442,0.0194,-0.0282,0.0365,30.7684,13.7860,-73.7612,277.1566,-0.7609,5.1236,60.18446711,24.82714013,3.82999992,
8.159268,0.0023,-0.2382,-0.0442,0.0194,-0.0282,0.0365,30.7684,13.7860,-73.7612,277.1566,-0.7609,5.1236,60.18446711,24.82714013,3.82999992,
8.160015,0.0023,-0.2382,-0.0442,0.0194,-0.0282,0.0365,30.7684,13.7860,-73.7612,277.1566,-0.7609,5.1236,60.18446711,24.82714013,3.82999992,
8.160418,0.0023,-0.2382,-0.0442,0.0194,-0.0282,0.0365,30.7684,13.7860,-73.7612,277.1566,-0.7609,5.1236,60.18446711,24.82714013,3.82999992,
8.209459,0.0023,-0.2382,-0.0442,0.0194,-0.0282,0.0365,29.4264,11.9194,-74.3834,277.1566,-0.7609,5.1236,60.18446711,24.82714013,3.82999992,
8.211656,0.0023,-0.2382,-0.0442,-0.0244,-0.0352,0.0079,29.4264,11.9194,-74.3834,277.1566,-0.7609,5.1236,60.18446711,24.82714013,3.82999992,
8.212316,0.0227,-0.2500,0.0005,-0.0244,-0.0352,0.0079,29.4264,11.9194,-74.3834,277.1566,-0.7609,5.1236,60.18446711,24.82714013,3.82999992,
8.212758,0.0227,-0.2500,0.0005,-0.0244,-0.0352,0.0079,29.4264,11.9194,-74.3834,276.9754,-0.4820,5.2810,60.18446711,24.82714013,3.82999992,
8.226635,0.0227,-0.2500,0.0005,-0.0244,-0.0352,0.0079,29.4264,11.9194,-74.3834,276.9754,-0.4820,5.2810,60.18446711,24.82714013,3.82999992,
8.227415,0.0227,-0.2500,0.0005,-0.0244,-0.0352,0.0079,29.4264,11.9194,-74.3834,276.9754,-0.4820,5.2810,60.18446711,24.82714013,3.82999992,
8.227762,0.0227,-0.2500,0.0005,-0.0244,-0.0352,0.0079,29.4264,11.9194,-74.3834,276.9754,-0.4820,5.2810,60.18446711,24.82714013,3.82999992,
8.228109,0.0227,-0.2500,0.0005,-0.0244,-0.0352,0.0079,29.4264,11.9194,-74.3834,276.9754,-0.4820,5.2810,60.18446711,24.82714013,3.82999992,
8.250148,0.0227,-0.2500,0.0005,-0.0244,-0.0352,0.0079,28.4870,9.9430,-75.0422,276.9754,-0.4820,5.2810,60.18446711,24.82714013,3.82999992,
8.282151,0.0227,-0.2500,0.0005,0.0244,-0.0680,0.0004,28.4870,9.9430,-75.0422,276.9754,-0.4820,5.2810,60.18446711,24.82714013,3.82999992,
8.283884,-0.0096,-0.1793,-0.0629,0.0244,-0.0680,0.0004,28.4870,9.9430,-75.0422,276.9754,-0.4820,5.2810,60.18446711,24.82714013,3.82999992,
8.285042,-0.0096,-0.1793,-0.0629,0.0244,-0.0680,0.0004,28.4870,9.9430,-75.0422,276.8686,-0.4515,5.5509,60.18446711,24.82714013,3.82999992,
8.293029,-0.0096,-0.1793,-0.0629,0.0244,-0.0680,0.0004,28.4870,9.9430,-75.0422,276.8686,-0.4515,5.5509,60.18446711,24.82714013,3.82999992,
8.293786,-0.0096,-0.1793,-0.0629,0.0244,-0.0680,0.0004,28.4870,9.9430,-75.0422,276.8686,-0.4515,5.5509,60.18446711,24.82714013,3.82999992,
8.294516,-0.0096,-0.1793,-0.0629,0.0244,-0.0680,0.0004,28.4870,9.9430,-75.0422,276.8686,-0.4515,5.5509,60.18446711,24.82714013,3.82999992,
8.329964,-0.0096,-0.1793,-0.0629,0.0244,-0.0680,0.0004,27.5476,8.0276,-75.5668,276.8686,-0.4515,5.5509,60.18446711,24.82714013,3.82999992,
8.351737,-0.0096,-0.1793,-0.0629,-0.0538,0.0172,-0.0081,27.5476,8.0276,-75.5668,276.8686,-0.4515,5.5509,60.18446711,24.82714013,3.82999992,
8.353705,-0.0096,-0.1793,-0.0629,-0.0538,0.0172,-0.0081,27.5476,8.0276,-75.5668,276.7350,-0.0441,5.5000,60.18446711,24.82714013,3.82999992,
8.355152,0.0362,-0.2721,0.1152,-0.0538,0.0172,-0.0081,27.5476,8.0276,-75.5668,276.7350,-0.0441,5.5000,60.18446711,24.82714013,3.82999992,
8.360226,0.0362,-0.2721,0.1152,-0.0538,0.0172,-0.0081,27.5476,8.0276,-75.5668,276.7350,-0.0441,5.5000,60.18446711,24.82714013,3.82999992,
8.361788,0.0362,-0.2721,0.1152,-0.0538,0.0172,-0.0081,27.5476,8.0276,-75.5668,276.7350,-0.0441,5.5000,60.18446711,24.82714013,3.82999992,
8.362666,0.0362,-0.2721,0.1152,-0.0538,0.0172,-0.0081,27.5476,8.0276,-75.5668,276.7350,-0.0441,5.5000,60.18446711,24.82714013,3.82999992,
8.363777,0.0362,-0.2721,0.1152,-0.0538,0.0172,-0.0081,27.5476,8.0276,-75.5668,276.7350,-0.0441,5.5000,60.18446711,24.82714013,3.82999992,
8.400075,0.0362,-0.2721,0.1152,0.0088,-0.0198,0.0065,27.5476,8.0276,-75.5668,276.7350,-0.0441,5.5000,60.18446711,24.82714013,3.82999992,
8.401647,-0.0181,-0.1296,-0.0511,0.0088,-0.0198,0.0065,27.5476,8.0276,-75.5668,276.7350,-0.0441,5.5000,60.18446711,24.82714013,3.82999992,
8.402764,-0.0181,-0.1296,-0.0511,0.0088,-0.0198,0.0065,27.5476,8.0276,-75.5668,276.6315,0.0158,5.5700,60.18446711,24.82714013,3.82999992,
8.409883,-0.0181,-0.1296,-0.0511,0.0088,-0.0198,0.0065,26.7302,6.1976,-76.0304,276.6315,0.0158,5.5700,60.18446711,24.82714013,3.82999992,
8.426739,-0.0181,-0.1296,-0.0511,0.0088,-0.0198,0.0065,26.7302,6.1976,-76.0304,276.6315,0.0158,5.5700,60.18446711,24.82714013,3.82999992,
8.428170,-0.0181,-0.1296,-0.0511,0.0088,-0.0198,0.0065,26.7302,6.1976,-76.0304,276.6315,0.0158,5.5700,60.18446711,24.82714013,3.82999992,
8.428913,-0.0181,-0.1296,-0.0511,0.0088,-0.0198,0.0065,26.7302,6.1976,-76.0304,276.6315,0.0158,5.5700,60.18446711,24.82714013,3.82999992,
8.449841,-0.0181,-0.1296,-0.0511,0.0088,-0.0198,0.0065,26.0348,4.5750,-76.5794,276.6315,0.0158,5.5700,60.18446711,24.82714013,3.82999992,
8.481407,-0.0181,-0.1296,-0.0511,-0.0244,0.0185,-0.0077,26.0348,4.5750,-76.5794,276.6315,0.0158,5.5700,60.18446711,24.82714013,3.82999992,
8.482894,-0.0181,-0.1296,-0.0511,-0.0244,0.0185,-0.0077,26.0348,4.5750,-76.5794,276.5668,0.2223,5.5070,60.18446711,24.82714013,3.82999992,
8.484230,0.0188,-0.1568,0.0331,-0.0244,0.0185,-0.0077,26.0348,4.5750,-76.5794,276.5668,0.2223,5.5070,60.18446711,24.82714013,3.82999992,
8.493239,0.0188,-0.1568,0.0331,-0.0244,0.0185,-0.0077,26.0348,4.5750,-76.5794,276.5668,0.2223,5.5070,60.18446711,24.82714013,3.82999992,
8.494068,0.0188,-0.1568,0.0331,-0.0244,0.0185,-0.0077,26.0348,4.5750,-76.5794,276.5668,0.2223,5.5070,60.18446711,24.82714013,3.82999992,
8.494800,0.0188,-0.1568,0.0331,-0.0244,0.0185,-0.0077,26.0348,4.5750,-76.5794,276.5668,0.2223,5.5070,60.18446711,24.82714013,3.82999992,
8.530237,0.0188,-0.1568,0.0331,-0.0244,0.0185,-0.0077,25.4126,3.0744,-76.8234,276.5668,0.2223,5.5070,60.18446711,24.82714013,3.82999992,
8.551296,0.0188,-0.1568,0.0331,0.0033,0.0200,0.0081,25.4126,3.0744,-76.8234,276.5668,0.2223,5.5070,60.18450696,24.82711226,3.84999990,
8.553003,0.0428,-0.1678,0.0091,0.0033,0.0200,0.0081,25.4126,3.0744,-76.8234,276.5668,0.2223,5.5070,60.18450696,24.82711226,3.84999990,
8.554095,0.0428,-0.1678,0.0091,0.0033,0.0200,0.0081,25.4126,3.0744,-76.8234,276.4307,0.3320,5.4565,60.18450696,24.82711226,3.84999990,
8.559850,0.0428,-0.1678,0.0091,0.0033,0.0200,0.0081,25.4126,3.0744,-76.8234,276.4307,0.3320,5.4565,60.18450696,24.82711226,3.84999990,
