time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll
0.851278,-0.0009,0.0001,-0.0029,0,0.0001,-0.0004,6.6124,3.2818,-76.8112,163.4438,0.28,0.5167
0.907554,-0.0009,0.0001,-0.0029,0,0.0001,-0.0004,6.649,3.3306,-76.7258,163.4438,0.28,0.5167
0.926466,-0.0009,0.0001,-0.0029,0,0.0001,0.0004,6.649,3.3306,-76.7258,163.4438,0.28,0.5167
0.928076,-0.0009,0.0001,-0.0029,0,0.0001,0.0004,6.649,3.3306,-76.7258,163.4431,0.2792,0.5166
0.929774,0.0003,0.0011,-0.0022,0,0.0001,0.0004,6.649,3.3306,-76.7258,163.4431,0.2792,0.5166
0.931347,0.0003,0.0011,-0.0022,0,0.0001,0.0004,6.649,3.3306,-76.7258,163.4431,0.2792,0.5166
0.965968,0.0003,0.0011,-0.0022,0,0.0001,-0.0004,6.649,3.3306,-76.7258,163.4431,0.2792,0.5166
0.96777,0.0039,-0.0008,-0.0021,0,0.0001,-0.0004,6.649,3.3306,-76.7258,163.4431,0.2792,0.5166
0.969011,0.0039,-0.0008,-0.0021,0,0.0001,-0.0004,6.649,3.3306,-76.7258,163.4431,0.2792,0.5166
0.97299,0.0039,-0.0008,-0.0021,0,0.0001,-0.0004,6.6612,3.3916,-76.6892,163.4431,0.2792,0.5166
0.974732,0.0039,-0.0008,-0.0021,0,0.0001,-0.0004,6.6612,3.3916,-76.6892,163.4495,0.2798,0.5191
1.039732,0.0039,-0.0008,-0.0021,0,0.0001,-0.0004,6.6978,3.3428,-76.7624,163.4495,0.2798,0.5191
1.045152,0.0039,-0.0008,-0.0021,0,0.0001,-0.0004,6.6978,3.3428,-76.7624,163.4495,0.2798,0.5191
1.046561,0.001,0.0011,0,0,0.0001,-0.0004,6.6978,3.3428,-76.7624,163.4495,0.2798,0.5191
1.047985,0.001,0.0011,0,0,0.0001,0.0001,6.6978,3.3428,-76.7624,163.4495,0.2798,0.5191
1.04909,0.001,0.0011,0,0,0.0001,0.0001,6.6978,3.3428,-76.7624,163.45,0.2791,0.5196
1.107734,0.001,0.0011,0,0,0.0001,0.0001,6.7588,3.355,-76.7624,163.45,0.2791,0.5196
1.125931,0.001,0.0011,0,0,0.0001,0.0001,6.7588,3.355,-76.7624,163.45,0.2791,0.5196
1.127552,-0.0023,0.001,-0.0017,0,0.0001,0.0001,6.7588,3.355,-76.7624,163.45,0.2791,0.5196
1.128763,-0.0023,0.001,-0.0017,0,0.0001,-0.0003,6.7588,3.355,-76.7624,163.45,0.2791,0.5196
1.129912,-0.0023,0.001,-0.0017,0,0.0001,-0.0003,6.7588,3.355,-76.7624,163.445,0.2784,0.5176
1.164865,-0.0023,0.001,-0.0017,0,0.0001,-0.0003,6.7588,3.355,-76.7624,163.445,0.2784,0.5176
1.166028,-0.0023,0.001,-0.0017,0,0.0001,-0.0003,6.7588,3.355,-76.7624,163.445,0.2784,0.5176
1.167098,0.0017,-0.001,-0.0017,0,0.0001,-0.0003,6.7588,3.355,-76.7624,163.445,0.2784,0.5176
1.172803,0.0017,-0.001,-0.0017,0,0.0001,-0.0003,6.7588,3.2818,-76.6892,163.445,0.2784,0.5176
1.173748,0.0017,-0.001,-0.0017,0,0.0001,-0.0003,6.7588,3.2818,-76.6892,163.4478,0.2791,0.5186
1.241217,0.0017,-0.001,-0.0017,0,0.0001,-0.0003,6.7466,3.2696,-76.6038,163.4478,0.2791,0.5186
1.244946,0.0017,-0.001,-0.0017,0,0.0001,-0.0003,6.7466,3.2696,-76.6038,163.4478,0.2791,0.5186
1.246484,0.0017,-0.001,-0.0017,0,0.0001,-0.0003,6.7466,3.2696,-76.6038,163.4482,0.2786,0.519
1.24816,0.001,0.0008,-0.0004,0,0.0001,-0.0003,6.7466,3.2696,-76.6038,163.4482,0.2786,0.519
1.249354,0.001,0.0008,-0.0004,0,0.0001,0.0007,6.7466,3.2696,-76.6038,163.4482,0.2786,0.519
1.307844,0.001,0.0008,-0.0004,0,0.0001,0.0007,6.71,3.3306,-76.5184,163.4482,0.2786,0.519
1.325988,0.001,0.0008,-0.0004,0,0.0001,0.0007,6.71,3.3306,-76.5184,163.4482,0.2786,0.519
1.327843,-0.0018,-0.0008,0.0009,0,0.0001,0.0007,6.71,3.3306,-76.5184,163.4482,0.2786,0.519
1.329136,-0.0018,-0.0008,0.0009,0,0.0001,0.0007,6.71,3.3306,-76.5184,163.4525,0.2792,0.5206
1.330808,-0.0018,-0.0008,0.0009,0,-0.0008,0.0004,6.71,3.3306,-76.5184,163.4525,0.2792,0.5206
1.364324,-0.0018,-0.0008,0.0009,0,0.0001,-0.0004,6.71,3.3306,-76.5184,163.4525,0.2792,0.5206
1.366018,-0.0018,-0.0008,0.0009,0,0.0001,-0.0004,6.71,3.3306,-76.5184,163.4525,0.2792,0.5206
1.367359,0.0018,0.001,0.0006,0,0.0001,-0.0004,6.71,3.3306,-76.5184,163.4525,0.2792,0.5206
1.373972,0.0018,0.001,0.0006,0,0.0001,-0.0004,6.71,3.3306,-76.5184,163.4543,0.2785,0.5216
1.375837,0.0018,0.001,0.0006,0,0.0001,-0.0004,6.7954,3.3672,-76.433,163.4543,0.2785,0.5216
1.441397,0.0018,0.001,0.0006,0,0.0001,-0.0004,6.7832,3.3184,-76.4696,163.4543,0.2785,0.5216
1.445359,-0.0013,0.003,0.0003,0,0.0001,-0.0004,6.7832,3.3184,-76.4696,163.4543,0.2785,0.5216
1.446767,-0.0013,0.003,0.0003,0,0.0003,0,6.7832,3.3184,-76.4696,163.4543,0.2785,0.5216
1.447856,-0.0013,0.003,0.0003,0,0.0003,0,6.7832,3.3184,-76.4696,163.4543,0.2785,0.5216
1.44904,-0.0013,0.003,0.0003,0,0.0003,0,6.7832,3.3184,-76.4696,163.4489,0.2764,0.5199
1.507796,-0.0013,0.003,0.0003,0,0.0003,0,6.7222,3.3184,-76.433,163.4489,0.2764,0.5199
1.524391,-0.0012,0.0022,-0.0035,0,0.0003,0,6.7222,3.3184,-76.433,163.4489,0.2764,0.5199
1.525669,-0.0012,0.0022,-0.0035,0,0.0003,0,6.7222,3.3184,-76.433,163.4489,0.2764,0.5199
1.526929,-0.0012,0.0022,-0.0035,0,0.0003,0,6.7222,3.3184,-76.433,163.4452,0.2749,0.5187
1.528326,-0.0012,0.0022,-0.0035,0,0.0001,0.0004,6.7222,3.3184,-76.433,163.4452,0.2749,0.5187
1.563667,-0.0012,0.0022,-0.0035,0,0.0001,0.0004,6.7222,3.3184,-76.433,163.4452,0.2749,0.5187
1.565026,-0.0029,0.0003,0.0023,0,0.0001,0.0004,6.7222,3.3184,-76.433,163.4452,0.2749,0.5187
1.566195,-0.0029,0.0003,0.0023,0,-0.0009,-0.0004,6.7222,3.3184,-76.433,163.4452,0.2749,0.5187
1.573337,-0.0029,0.0003,0.0023,0,-0.0009,-0.0004,6.7222,3.3184,-76.433,163.448,0.2747,0.52
1.575392,-0.0029,0.0003,0.0023,0,-0.0009,-0.0004,6.7588,3.3916,-76.3842,163.448,0.2747,0.52
1.640653,-0.0029,0.0003,0.0023,0,-0.0009,-0.0004,6.771,3.3794,-76.4452,163.448,0.2747,0.52
1.644126,-0.0029,0.0003,0.0023,0,0.0001,0.0001,6.771,3.3794,-76.4452,163.448,0.2747,0.52
1.64537,-0.0029,0.0003,0.0023,0,0.0001,0.0001,6.771,3.3794,-76.4452,163.4468,0.2745,0.5196
1.646864,-0.0029,0.0003,0.0023,0,0.0001,0.0001,6.771,3.3794,-76.4452,163.4468,0.2745,0.5196
1.64803,-0.0002,0.0003,-0.0018,0,0.0001,0.0001,6.771,3.3794,-76.4452,163.4468,0.2745,0.5196
1.707263,-0.0002,0.0003,-0.0018,0,0.0001,0.0001,6.6856,3.4404,-76.4452,163.4468,0.2745,0.5196
1.722724,-0.0002,0.0003,-0.0018,0,0.0001,0.0001,6.6856,3.4404,-76.4452,163.4468,0.2745,0.5196
1.723481,-0.0007,0.0019,0,0,0.0001,0.0001,6.6856,3.4404,-76.4452,163.4468,0.2745,0.5196
1.724051,-0.0007,0.0019,0,0,0.0001,0.0001,6.6856,3.4404,-76.4452,163.4441,0.2732,0.5188
1.724715,-0.0007,0.0019,0,0,0.0001,-0.0004,6.6856,3.4404,-76.4452,163.4441,0.2732,0.5188
1.762603,-0.0007,0.0019,0,0,0.0001,-0.0004,6.6856,3.4404,-76.4452,163.4441,0.2732,0.5188
1.763527,-0.0007,0.0019,0,0,0.0001,-0.0004,6.6856,3.4404,-76.4452,163.4441,0.2732,0.5188
1.764136,0.0018,-0.0019,0.0004,0,0.0001,-0.0004,6.6856,3.4404,-76.4452,163.4441,0.2732,0.5188
1.772668,0.0018,-0.0019,0.0004,0,0.0001,-0.0004,6.7222,3.538,-76.433,163.4441,0.2732,0.5188
1.773296,0.0018,-0.0019,0.0004,0,0.0001,-0.0004,6.7222,3.538,-76.433,163.4473,0.2745,0.5197
1.840411,0.0018,-0.0019,0.0004,0,0.0001,-0.0004,6.7588,3.5136,-76.5184,163.4473,0.2745,0.5197
1.843139,0.0018,-0.0019,0.0004,0.0004,0.0001,0,6.7588,3.5136,-76.5184,163.4473,0.2745,0.5197
1.844278,-0.0014,-0.0012,-0.002,0.0004,0.0001,0,6.7588,3.5136,-76.5184,163.4473,0.2745,0.5197
1.845277,-0.0014,-0.0012,-0.002,0.0004,0.0001,0,6.7588,3.5136,-76.5184,163.4473,0.2745,0.5197
1.846376,-0.0014,-0.0012,-0.002,0.0004,0.0001,0,6.7588,3.5136,-76.5184,163.4437,0.2738,0.5184
1.907658,-0.0014,-0.0012,-0.002,0.0004,0.0001,0,6.7222,3.4404,-76.4696,163.4437,0.2738,0.5184
1.923103,-0.0014,-0.0012,-0.002,0.0004,0.0001,0,6.7222,3.4404,-76.4696,163.4437,0.2738,0.5184
1.924517,0.0022,0.0002,-0.003,0.0004,0.0001,0,6.7222,3.4404,-76.4696,163.4437,0.2738,0.5184
1.925695,0.0022,0.0002,-0.003,0.0004,0.0001,0,6.7222,3.4404,-76.4696,163.4445,0.2706,0.5197
1.927172,0.0022,0.0002,-0.003,0.0008,0.0001,-0.0004,6.7222,3.4404,-76.4696,163.4445,0.2706,0.5197
1.964022,0.0022,0.0002,-0.003,0.0008,0.0001,-0.0004,6.7222,3.4404,-76.4696,163.4445,0.2706,0.5197
1.965581,0.0022,0.0002,-0.003,0.0009,-0.0009,-0.0004,6.7222,3.4404,-76.4696,163.4445,0.2706,0.5197
1.967242,-0.0026,-0.0008,-0.003,0.0009,-0.0009,-0.0004,6.7222,3.4404,-76.4696,163.4445,0.2706,0.5197
1.973714,-0.0026,-0.0008,-0.003,0.0009,-0.0009,-0.0004,6.7222,3.4404,-76.4696,163.4462,0.2674,0.5214
1.975514,-0.0026,-0.0008,-0.003,0.0009,-0.0009,-0.0004,6.7954,3.4526,-76.494,163.4462,0.2674,0.5214
2.040932,-0.0026,-0.0008,-0.003,0.0009,-0.0009,-0.0004,6.8442,3.416,-76.494,163.4462,0.2674,0.5214
2.043183,-0.0026,-0.0008,-0.003,0.0009,-0.0009,-0.0004,6.8442,3.416,-76.494,163.4462,0.2674,0.5214
2.044455,-0.0026,-0.0008,-0.003,0,0.0001,0.0003,6.8442,3.416,-76.494,163.4462,0.2674,0.5214
2.045547,-0.0026,-0.0008,-0.003,0,0.0001,0.0003,6.8442,3.416,-76.494,163.4493,0.269,0.5222
2.047124,0.0017,-0.0021,0.0035,0,0.0001,0.0003,6.8442,3.416,-76.494,163.4493,0.269,0.5222
2.107197,0.0017,-0.0021,0.0035,0,0.0001,0.0003,6.7954,3.4282,-76.4452,163.4493,0.269,0.5222
2.122987,0.0017,-0.0021,0.0035,0,0.0001,0.0003,6.7954,3.4282,-76.4452,163.4493,0.269,0.5222
2.124484,0.0017,-0.0021,0.0035,0,0.0001,-0.0001,6.7954,3.4282,-76.4452,163.4493,0.269,0.5222
2.125583,0.0017,-0.0021,0.0035,0,0.0001,-0.0001,6.7954,3.4282,-76.4452,163.447,0.2694,0.5211
2.127102,-0.0011,-0.0006,-0.0017,0,0.0001,-0.0001,6.7954,3.4282,-76.4452,163.447,0.2694,0.5211
2.163019,-0.0011,-0.0006,-0.0017,0,-0.0009,-0.0004,6.7954,3.4282,-76.4452,163.447,0.2694,0.5211
2.165343,-0.0011,-0.0006,-0.0017,0,-0.0009,-0.0004,6.7954,3.4282,-76.4452,163.447,0.2694,0.5211
2.166703,-0.0011,-0.0005,-0.001,0,-0.0009,-0.0004,6.7954,3.4282,-76.4452,163.447,0.2694,0.5211
2.174106,-0.0011,-0.0005,-0.001,0,-0.0009,-0.0004,6.7954,3.4282,-76.4452,163.4539,0.2698,0.5239
2.176152,-0.0011,-0.0005,-0.001,0,-0.0009,-0.0004,6.8076,3.416,-76.4086,163.4539,0.2698,0.5239
2.240243,-0.0011,-0.0005,-0.001,0,-0.0009,-0.0004,6.8564,3.416,-76.372,163.4539,0.2698,0.5239
2.242035,-0.0011,-0.0005,-0.001,0,-0.0009,-0.0004,6.8564,3.416,-76.372,163.4539,0.2698,0.5239
2.243655,0,-0.0005,0.0026,0,-0.0009,-0.0004,6.8564,3.416,-76.372,163.4539,0.2698,0.5239
2.244892,0,-0.0005,0.0026,0,-0.0009,-0.0004,6.8564,3.416,-76.372,163.4534,0.2702,0.5236
2.246433,0,-0.0005,0.0026,0,0.0001,0,6.8564,3.416,-76.372,163.4534,0.2702,0.5236
2.30792,0,-0.0005,0.0026,0,0.0001,0,6.7954,3.3306,-76.2866,163.4534,0.2702,0.5236
2.322518,-0.0001,-0.0004,-0.0011,0,0.0001,0,6.7954,3.3306,-76.2866,163.4534,0.2702,0.5236
2.324383,-0.0001,-0.0004,-0.0011,0,0.0001,0,6.7954,3.3306,-76.2866,163.4526,0.2705,0.5232
2.325877,-0.0001,-0.0004,-0.0011,0,0.0001,-0.0004,6.7954,3.3306,-76.2866,163.4526,0.2705,0.5232
2.327234,-0.0001,-0.0004,-0.0011,0,0.0001,-0.0004,6.7954,3.3306,-76.2866,163.4526,0.2705,0.5232
2.361837,-0.0001,-0.0004,-0.0011,0,0.0001,-0.0004,6.7954,3.3306,-76.2866,163.4526,0.2705,0.5232
2.363709,-0.0027,0.0017,0.0011,0,0.0001,-0.0004,6.7954,3.3306,-76.2866,163.4526,0.2705,0.5232
2.36514,-0.0027,0.0017,0.0011,0,0.0001,-0.0004,6.7954,3.3306,-76.2866,163.4526,0.2705,0.5232
2.374721,-0.0027,0.0017,0.0011,0,0.0001,-0.0004,6.7832,3.3184,-76.2622,163.4526,0.2705,0.5232
2.376404,-0.0027,0.0017,0.0011,0,0.0001,-0.0004,6.7832,3.3184,-76.2622,163.4466,0.2693,0.521
2.439889,-0.0027,0.0017,0.0011,0,0.0001,-0.0004,6.7954,3.4648,-76.25,163.4466,0.2693,0.521
2.441559,-0.0027,0.0017,0.0011,0,0.0001,0.0007,6.7954,3.4648,-76.25,163.4466,0.2693,0.521
2.442964,0.0002,-0.0005,-0.0025,0,0.0001,0.0007,6.7954,3.4648,-76.25,163.4466,0.2693,0.521
2.444093,0.0002,-0.0005,-0.0025,0,0.0001,0.0007,6.7954,3.4648,-76.25,163.4466,0.2693,0.521
2.44518,0.0002,-0.0005,-0.0025,0,0.0001,0.0007,6.7954,3.4648,-76.25,163.4466,0.2698,0.5208
2.50653,0.0002,-0.0005,-0.0025,0,0.0001,0.0007,6.6978,3.477,-76.3964,163.4466,0.2698,0.5208
2.520354,0.0002,-0.0005,-0.0025,0,0.0001,0.0007,6.6978,3.477,-76.3964,163.4466,0.2698,0.5208
2.52162,0.0002,-0.0005,-0.0025,0,0.0001,0.0007,6.6978,3.477,-76.3964,163.4466,0.2698,0.5208
2.522786,-0.0018,-0.0019,-0.0023,0,0.0001,0.0007,6.6978,3.477,-76.3964,163.4466,0.2698,0.5208
2.52389,-0.0018,-0.0019,-0.0023,0,0.0001,0.0007,6.6978,3.477,-76.3964,163.4438,0.2712,0.5193
2.560587,-0.0018,-0.0019,-0.0023,0,0.0001,0.0007,6.6978,3.477,-76.3964,163.4438,0.2712,0.5193
2.561975,-0.0022,0.0018,0.0015,0,0.0001,0.0007,6.6978,3.477,-76.3964,163.4438,0.2712,0.5193
2.563392,-0.0022,0.0018,0.0015,0,0.0001,0.0007,6.6978,3.477,-76.3964,163.4438,0.2712,0.5193
2.572925,-0.0022,0.0018,0.0015,0,0.0001,0.0007,6.6978,3.4526,-76.3598,163.4438,0.2712,0.5193
2.574279,-0.0022,0.0018,0.0015,0,0.0001,0.0007,6.6978,3.4526,-76.3598,163.4385,0.2699,0.5174
2.639981,-0.0022,0.0018,0.0015,0,0.0001,0.0007,6.6978,3.4526,-76.3598,163.4385,0.2699,0.5174
2.641374,-0.0022,0.0018,0.0015,0,0.0001,0.0007,6.7832,3.4648,-76.372,163.4385,0.2699,0.5174
2.642524,0.0002,-0.0005,0,0,0.0001,0.0007,6.7832,3.4648,-76.372,163.4385,0.2699,0.5174
2.644154,0.0002,-0.0005,0,0,0.0001,-0.0004,6.7832,3.4648,-76.372,163.4385,0.2699,0.5174
2.645316,0.0002,-0.0005,0,0,0.0001,-0.0004,6.7832,3.4648,-76.372,163.4384,0.2703,0.5172
2.707166,0.0002,-0.0005,0,0,0.0001,-0.0004,6.7588,3.4526,-76.3354,163.4384,0.2703,0.5172
2.719881,0.0002,-0.0005,0,0,0.0001,-0.0004,6.7588,3.4526,-76.3354,163.4384,0.2703,0.5172
2.721404,-0.0011,0.001,-0.0007,0,0.0001,-0.0004,6.7588,3.4526,-76.3354,163.4384,0.2703,0.5172
2.722858,-0.0011,0.001,-0.0007,0,0.0001,-0.0004,6.7588,3.4526,-76.3354,163.4353,0.2696,0.5161
2.724395,-0.0011,0.001,-0.0007,0,0.0001,-0.0004,6.7588,3.4526,-76.3354,163.4353,0.2696,0.5161
2.75962,-0.0011,0.001,-0.0007,0,0.0001,-0.0004,6.7588,3.4526,-76.3354,163.4353,0.2696,0.5161
2.761104,-0.0011,0.001,-0.0007,0,0.0001,0.0007,6.7588,3.4526,-76.3354,163.4353,0.2696,0.5161
2.762244,0.0004,-0.0005,-0.0007,0,0.0001,0.0007,6.7588,3.4526,-76.3354,163.4353,0.2696,0.5161
2.77351,0.0004,-0.0005,-0.0007,0,0.0001,0.0007,6.7954,3.4526,-76.3964,163.4353,0.2696,0.5161
2.774884,0.0004,-0.0005,-0.0007,0,0.0001,0.0007,6.7954,3.4526,-76.3964,163.4355,0.27,0.5161
2.839471,0.0004,-0.0005,-0.0007,0,0.0001,0.0007,6.7954,3.4526,-76.3964,163.4355,0.27,0.5161
2.841284,0.0004,-0.0005,-0.0007,0,0.0001,0.0007,6.8686,3.5014,-76.433,163.4355,0.27,0.5161
2.8428,0.0018,0.0017,-0.0006,0,0.0001,0.0007,6.8686,3.5014,-76.433,163.4355,0.27,0.5161
2.844041,0.0018,0.0017,-0.0006,0,0.0001,0,6.8686,3.5014,-76.433,163.4355,0.27,0.5161
2.845179,0.0018,0.0017,-0.0006,0,0.0001,0,6.8686,3.5014,-76.433,163.437,0.2688,0.5171
2.907037,0.0018,0.0017,-0.0006,0,0.0001,0,6.8564,3.5014,-76.3842,163.437,0.2688,0.5171
2.919721,0.0018,0.0017,-0.0006,0,0.0001,0,6.8564,3.5014,-76.3842,163.437,0.2688,0.5171
2.921111,-0.0005,-0.0013,0.0016,0,0.0001,0,6.8564,3.5014,-76.3842,163.437,0.2688,0.5171
2.922291,-0.0005,-0.0013,0.0016,0,0.0001,-0.0004,6.8564,3.5014,-76.3842,163.437,0.2688,0.5171
2.923776,-0.0005,-0.0013,0.0016,0,0.0001,-0.0004,6.8564,3.5014,-76.3842,163.4362,0.2698,0.5164
2.973192,-0.0005,-0.0013,0.0016,0,0.0001,-0.0004,6.832,3.3672,-76.555,163.4362,0.2698,0.5164
2.999454,-0.0005,-0.0013,0.0016,0,0.0001,-0.0004,6.832,3.3672,-76.555,163.4362,0.2698,0.5164
3.001091,-0.0005,-0.0013,0.0016,0,0.0012,0.0007,6.832,3.3672,-76.555,163.4362,0.2698,0.5164
3.002156,-0.0011,-0.0005,0.0015,0,0.0012,0.0007,6.832,3.3672,-76.555,163.4362,0.2698,0.5164
3.00348,-0.0011,-0.0005,0.0015,0,0.0012,0.0007,6.832,3.3672,-76.555,163.4243,0.2701,0.5113
3.039456,-0.0011,-0.0005,0.0015,0,0.0001,-0.0004,6.832,3.3672,-76.555,163.4243,0.2701,0.5113
3.040973,0.0026,0.0002,-0.001,0,0.0001,-0.0004,6.832,3.3672,-76.555,163.4243,0.2701,0.5113
3.042181,0.0026,0.0002,-0.001,0,0.0001,-0.0004,6.832,3.3672,-76.555,163.4243,0.2701,0.5113
3.043595,0.0026,0.0002,-0.001,0,0.0001,-0.0004,6.954,3.3672,-76.5062,163.4243,0.2701,0.5113
3.045126,0.0026,0.0002,-0.001,0,0.0001,-0.0004,6.954,3.3672,-76.5062,163.4279,0.27,0.5129
3.107349,0.0026,0.0002,-0.001,0,0.0001,-0.0004,6.9052,3.4038,-76.5184,163.4279,0.27,0.5129
3.119872,0.0026,0.0002,-0.001,0,0.0001,-0.0004,6.9052,3.4038,-76.5184,163.4279,0.27,0.5129
3.121427,0.0017,0.0009,-0.0015,0,0.0001,-0.0004,6.9052,3.4038,-76.5184,163.4279,0.27,0.5129
3.12279,0.0017,0.0009,-0.0015,0,0.0001,0,6.9052,3.4038,-76.5184,163.4279,0.27,0.5129
3.123983,0.0017,0.0009,-0.0015,0,0.0001,0,6.9052,3.4038,-76.5184,163.4296,0.2693,0.5137
3.17343,0.0017,0.0009,-0.0015,0,0.0001,0,6.832,3.3428,-76.494,163.4296,0.2693,0.5137
3.199124,0.0017,0.0009,-0.0015,0,0.0001,-0.0004,6.832,3.3428,-76.494,163.4296,0.2693,0.5137
3.200979,0.0017,0.0009,-0.0015,0,0.0001,-0.0004,6.832,3.3428,-76.494,163.4296,0.2693,0.5137
3.20304,0.0007,-0.0006,-0.0028,0,0.0001,-0.0004,6.832,3.3428,-76.494,163.4296,0.2693,0.5137
3.204381,0.0007,-0.0006,-0.0028,0,0.0001,-0.0004,6.832,3.3428,-76.494,163.4304,0.2698,0.514
3.238966,0.0007,-0.0006,-0.0028,0,0.0001,0.0003,6.832,3.3428,-76.494,163.4304,0.2698,0.514
3.240497,0.0007,-0.0006,-0.0028,0,0.0001,0.0003,6.832,3.3428,-76.494,163.4304,0.2698,0.514
3.241652,0.0016,-0.0005,-0.003,0,0.0001,0.0003,6.832,3.3428,-76.494,163.4304,0.2698,0.514
3.242923,0.0016,-0.0005,-0.003,0,0.0001,0.0003,6.8442,3.355,-76.5672,163.4304,0.2698,0.514
3.244276,0.0016,-0.0005,-0.003,0,0.0001,0.0003,6.8442,3.355,-76.5672,163.4326,0.2702,0.5148
3.307117,0.0016,-0.0005,-0.003,0,0.0001,0.0003,6.8198,3.355,-76.5672,163.4326,0.2702,0.5148
3.322191,0.0016,-0.0005,-0.003,0.0004,0.0001,-0.0004,6.8198,3.355,-76.5672,163.4326,0.2702,0.5148
3.323781,0.0006,0.0007,0.0001,0.0004,0.0001,-0.0004,6.8198,3.355,-76.5672,163.4326,0.2702,0.5148
3.325029,0.0006,0.0007,0.0001,0.0004,0.0001,-0.0004,6.8198,3.355,-76.5672,163.4316,0.2682,0.515
3.326182,0.0006,0.0007,0.0001,0.0004,0.0001,-0.0004,6.8198,3.355,-76.5672,163.4316,0.2682,0.515
3.373265,0.0006,0.0007,0.0001,0.0004,0.0001,-0.0004,6.8198,3.3062,-76.616,163.4316,0.2682,0.515
3.398303,0.0006,0.0007,0.0001,0.0004,0.0001,-0.0004,6.8198,3.3062,-76.616,163.4316,0.2682,0.515
3.399492,0.0006,0.0007,0.0001,0,0.0001,-0.0004,6.8198,3.3062,-76.616,163.4316,0.2682,0.515
3.400076,0.0006,0.0007,0.0001,0,0.0001,-0.0004,6.8198,3.3062,-76.616,163.4312,0.2673,0.515
3.400666,0.0005,0.0012,-0.0002,0,0.0001,-0.0004,6.8198,3.3062,-76.616,163.4312,0.2673,0.515
3.437892,0.0005,0.0012,-0.0002,0.0008,0.0001,0.0004,6.8198,3.3062,-76.616,163.4312,0.2673,0.515
3.439664,0.0015,-0.0034,-0.0033,0.0008,0.0001,0.0004,6.8198,3.3062,-76.616,163.4312,0.2673,0.515
3.440694,0.0015,-0.0034,-0.0033,0.0008,0.0001,0.0004,6.8198,3.3062,-76.616,163.4312,0.2673,0.515
3.441756,0.0015,-0.0034,-0.0033,0.0008,0.0001,0.0004,6.8808,3.3428,-76.6404,163.4312,0.2673,0.515
3.443064,0.0015,-0.0034,-0.0033,0.0008,0.0001,0.0004,6.8808,3.3428,-76.6404,163.4327,0.2669,0.5158
3.507891,0.0015,-0.0034,-0.0033,0.0008,0.0001,0.0004,6.8442,3.3794,-76.5062,163.4327,0.2669,0.5158
3.518937,0.0015,-0.0034,-0.0033,0,0.0001,-0.0004,6.8442,3.3794,-76.5062,163.4327,0.2669,0.5158
3.521175,0.0018,0.0004,-0.0009,0,0.0001,-0.0004,6.8442,3.3794,-76.5062,163.4327,0.2669,0.5158
3.522444,0.0018,0.0004,-0.0009,0,0.0001,-0.0004,6.8442,3.3794,-76.5062,163.4327,0.2669,0.5158
3.523854,0.0018,0.0004,-0.0009,0,0.0001,-0.0004,6.8442,3.3794,-76.5062,163.4348,0.2667,0.5168
3.573452,0.0018,0.0004,-0.0009,0,0.0001,-0.0004,6.8198,3.3306,-76.3964,163.4348,0.2667,0.5168
3.598672,0.0018,0.0004,-0.0009,0,0.0001,0.0005,6.8198,3.3306,-76.3964,163.4348,0.2667,0.5168
3.600676,0.0003,0.001,-0.0017,0,0.0001,0.0005,6.8198,3.3306,-76.3964,163.4348,0.2667,0.5168
3.602004,0.0003,0.001,-0.0017,0,0.0001,0.0005,6.8198,3.3306,-76.3964,163.4341,0.266,0.5167
3.603857,0.0003,0.001,-0.0017,0,0.0001,0.0005,6.8198,3.3306,-76.3964,163.4341,0.266,0.5167
3.637513,0.0003,0.001,-0.0017,0,0.0001,0.0005,6.8198,3.3306,-76.3964,163.4341,0.266,0.5167
3.639463,0.0019,-0.0011,-0.002,0,0.0001,0.0005,6.8198,3.3306,-76.3964,163.4341,0.266,0.5167
3.640736,0.0019,-0.0011,-0.002,0,0.0001,-0.0004,6.8198,3.3306,-76.3964,163.4341,0.266,0.5167
3.642031,0.0019,-0.0011,-0.002,0,0.0001,-0.0004,6.8442,3.3306,-76.4696,163.4341,0.266,0.5167
3.643485,0.0019,-0.0011,-0.002,0,0.0001,-0.0004,6.8442,3.3306,-76.4696,163.4372,0.2668,0.5177
3.708488,0.0019,-0.0011,-0.002,0,0.0001,-0.0004,6.9174,3.4282,-76.4086,163.4372,0.2668,0.5177
3.718944,0.0019,-0.0011,-0.002,0,0.0001,0.0003,6.9174,3.4282,-76.4086,163.4372,0.2668,0.5177
3.721268,0.0019,-0.0011,-0.002,0,0.0001,0.0003,6.9174,3.4282,-76.4086,163.4347,0.2669,0.5166
3.722954,-0.0011,-0.0001,-0.0012,0,0.0001,0.0003,6.9174,3.4282,-76.4086,163.4347,0.2669,0.5166
3.724282,-0.0011,-0.0001,-0.0012,0,0.0001,0.0003,6.9174,3.4282,-76.4086,163.4347,0.2669,0.5166
3.77565,-0.0011,-0.0001,-0.0012,0,0.0001,0.0003,6.9052,3.4038,-76.3842,163.4347,0.2669,0.5166
3.798084,-0.0011,-0.0001,-0.0012,0,0.0001,-0.0004,6.9052,3.4038,-76.3842,163.4347,0.2669,0.5166
3.800587,-0.0011,-0.0001,-0.0012,0,0.0001,-0.0004,6.9052,3.4038,-76.3842,163.4297,0.2647,0.5152
